Name,playerid,HR,week_start,week_end
"mcmahon, ryan",641857,1,2023-04-20,2023-04-26
"tellez, rowdy",642133,3,2023-04-20,2023-04-26
"thaiss, matt",642136,1,2023-04-20,2023-04-26
"estrada, thairo",642731,1,2023-04-20,2023-04-26
"jansen, danny",643376,3,2023-04-20,2023-04-26
"kemp, tony",643393,1,2023-04-20,2023-04-26
"mcneil, jeff",643446,1,2023-04-20,2023-04-26
"chang, yu",644374,2,2023-04-20,2023-04-26
"albies, ozzie",645277,3,2023-04-20,2023-04-26
"devers, rafael",646240,2,2023-04-20,2023-04-26
"naylor, josh",647304,1,2023-04-20,2023-04-26
"jiménez, eloy",650391,2,2023-04-20,2023-04-26
"torres, gleyber",650402,1,2023-04-20,2023-04-26
"castro, willi",650489,1,2023-04-20,2023-04-26
"de la cruz, bryan",650559,1,2023-04-20,2023-04-26
"hilliard, sam",656541,2,2023-04-20,2023-04-26
"joe, connor",656582,1,2023-04-20,2023-04-26
"mckinstry, zach",656716,1,2023-04-20,2023-04-26
"mullins, cedric",656775,1,2023-04-20,2023-04-26
"schwarber, kyle",656941,1,2023-04-20,2023-04-26
"verdugo, alex",657077,2,2023-04-20,2023-04-26
"dejong, paul",657557,1,2023-04-20,2023-04-26
"sheets, gavin",657757,1,2023-04-20,2023-04-26
"olivares, edward",658668,1,2023-04-20,2023-04-26
"ohtani, shohei",660271,2,2023-04-20,2023-04-26
"acuña, ronald",660670,1,2023-04-20,2023-04-26
"ruiz, keibert",660688,1,2023-04-20,2023-04-26
"sánchez, jesús",660821,1,2023-04-20,2023-04-26
"contreras, william",661388,1,2023-04-20,2023-04-26
"varsho, daulton",662139,1,2023-04-20,2023-04-26
"nootbaar, lars",663457,1,2023-04-20,2023-04-26
"hoerner, nico",663538,2,2023-04-20,2023-04-26
"riley, austin",663586,1,2023-04-20,2023-04-26
"larnach, trevor",663616,1,2023-04-20,2023-04-26
"tucker, kyle",663656,1,2023-04-20,2023-04-26
"lowe, nathaniel",663993,1,2023-04-20,2023-04-26
"lowe, brandon",664040,1,2023-04-20,2023-04-26
"wade, lamonte",664774,2,2023-04-20,2023-04-26
"mccarthy, jake",664983,1,2023-04-20,2023-04-26
"clemens, kody",665019,1,2023-04-20,2023-04-26
"maton, nick",665155,1,2023-04-20,2023-04-26
"peña, jeremy",665161,1,2023-04-20,2023-04-26
"tatís, fernando",665487,1,2023-04-20,2023-04-26
"guerrero, vladimir",665489,2,2023-04-20,2023-04-26
"pache, cristian",665506,1,2023-04-20,2023-04-26
"cabrera, oswaldo",665828,1,2023-04-20,2023-04-26
"chisholm, jazz",665862,2,2023-04-20,2023-04-26
"sabol, blake",666165,2,2023-04-20,2023-04-26
"bichette, bo",666182,1,2023-04-20,2023-04-26
"garcía, adolis",666969,3,2023-04-20,2023-04-26
"rooker, brent",667670,2,2023-04-20,2023-04-26
"arozarena, randy",668227,1,2023-04-20,2023-04-26
"melendez, mj",669004,1,2023-04-20,2023-04-26
"marsh, brandon",669016,1,2023-04-20,2023-04-26
"langeliers, shea",669127,2,2023-04-20,2023-04-26
"murphy, sean",669221,2,2023-04-20,2023-04-26
"senzel, nick",669222,1,2023-04-20,2023-04-26
"edman, tommy",669242,2,2023-04-20,2023-04-26
"suwinski, jack",669261,1,2023-04-20,2023-04-26
"miranda, josé",669304,2,2023-04-20,2023-04-26
"gorman, nolan",669357,1,2023-04-20,2023-04-26
"smith, josh",669701,1,2023-04-20,2023-04-26
"hays, austin",669720,1,2023-04-20,2023-04-26
"raley, luke",670042,1,2023-04-20,2023-04-26
"álvarez, yordan",670541,2,2023-04-20,2023-04-26
"brosseau, mike",670712,1,2023-04-20,2023-04-26
"casas, triston",671213,1,2023-04-20,2023-04-26
"kelenic, jarred",672284,3,2023-04-20,2023-04-26
"diaz, jordan",672478,1,2023-04-20,2023-04-26
"jung, josh",673962,2,2023-04-20,2023-04-26
"smith, kevin",675656,2,2023-04-20,2023-04-26
"rodríguez, julio",677594,1,2023-04-20,2023-04-26
"duran, ezequiel",677649,1,2023-04-20,2023-04-26
"thomas, alek",677950,1,2023-04-20,2023-04-26
"witt, bobby",677951,1,2023-04-20,2023-04-26
"duran, jarren",680776,1,2023-04-20,2023-04-26
"stott, bryson",681082,1,2023-04-20,2023-04-26
"carpenter, kerry",681481,1,2023-04-20,2023-04-26
"outman, james",681546,4,2023-04-20,2023-04-26
"álvarez, francisco",682626,1,2023-04-20,2023-04-26
"abrams, cj",682928,1,2023-04-20,2023-04-26
"henderson, gunnar",683002,1,2023-04-20,2023-04-26
"volpe, anthony",683011,1,2023-04-20,2023-04-26
"pasquantino, vinnie",686469,1,2023-04-20,2023-04-26
"wiemer, joey",686894,1,2023-04-20,2023-04-26
"yoshida, masataka",807799,3,2023-04-20,2023-04-26
"cruz, nelson",443558,1,2023-04-27,2023-05-03
"peralta, david",444482,1,2023-04-27,2023-05-03
"longoria, evan",446334,1,2023-04-27,2023-05-03
"blackmon, charlie",453568,1,2023-04-27,2023-05-03
"mccutchen, andrew",457705,1,2023-04-27,2023-05-03
"escobar, eduardo",500871,1,2023-04-27,2023-05-03
"pham, tommy",502054,1,2023-04-27,2023-05-03
"freeman, freddie",518692,1,2023-04-27,2023-05-03
"grandal, yasmani",518735,1,2023-04-27,2023-05-03
"heyward, jason",518792,1,2023-04-27,2023-05-03
"lemahieu, dj",518934,1,2023-04-27,2023-05-03
"pérez, salvador",521692,3,2023-04-27,2023-05-03
"flores, wilmer",527038,1,2023-04-27,2023-05-03
"bethancourt, christian",542194,1,2023-04-27,2023-05-03
"ozuna, marcell",542303,2,2023-04-27,2023-05-03
"aguilar, jesús",542583,1,2023-04-27,2023-05-03
"crawford, brandon",543063,1,2023-04-27,2023-05-03
"cron, c. j.",543068,1,2023-04-27,2023-05-03
"grossman, robbie",543257,1,2023-04-27,2023-05-03
"hosmer, eric",543333,1,2023-04-27,2023-05-03
"mccann, james",543510,1,2023-04-27,2023-05-03
"nola, austin",543592,1,2023-04-27,2023-05-03
"trout, mike",545361,3,2023-04-27,2023-05-03
"díaz, elías",553869,1,2023-04-27,2023-05-03
"suárez, eugenio",553993,1,2023-04-27,2023-05-03
"haniger, mitch",571745,2,2023-04-27,2023-05-03
"lamb, jake",571875,2,2023-04-27,2023-05-03
"maile, luke",571912,1,2023-04-27,2023-05-03
"muncy, max",571970,1,2023-04-27,2023-05-03
"pollock, aj",572041,2,2023-04-27,2023-05-03
"walker, christian",572233,4,2023-04-27,2023-05-03
"zunino, mike",572287,1,2023-04-27,2023-05-03
"bryant, kris",592178,1,2023-04-27,2023-05-03
"canha, mark",592192,1,2023-04-27,2023-05-03
"castellanos, nick",592206,1,2023-04-27,2023-05-03
"drury, brandon",592273,2,2023-04-27,2023-05-03
"machado, manny",592518,3,2023-04-27,2023-05-03
"pederson, joc",592626,1,2023-04-27,2023-05-03
"realmuto, j. t.",592663,1,2023-04-27,2023-05-03
"bogaerts, xander",593428,1,2023-04-27,2023-05-03
"polanco, jorge",593871,1,2023-04-27,2023-05-03
"báez, javier",595879,1,2023-04-27,2023-05-03
"lindor, francisco",596019,1,2023-04-27,2023-05-03
"kepler, max",596146,1,2023-04-27,2023-05-03
"bell, josh",605137,1,2023-04-27,2023-05-03
"betts, mookie",605141,2,2023-04-27,2023-05-03
"davis, j. d.",605204,1,2023-04-27,2023-05-03
"hernández, teoscar",606192,1,2023-04-27,2023-05-03
"marte, ketel",606466,3,2023-04-27,2023-05-03
"haase, eric",606992,2,2023-04-27,2023-05-03
"turner, trea",607208,1,2023-04-27,2023-05-03
"pillar, kevin",607680,1,2023-04-27,2023-05-03
"bregman, alex",608324,1,2023-04-27,2023-05-03
"andújar, miguel",609280,2,2023-04-27,2023-05-03
"swanson, dansby",621020,2,2023-04-27,2023-05-03
"correa, carlos",621043,1,2023-04-27,2023-05-03
"buxton, byron",621439,3,2023-04-27,2023-05-03
"ward, taylor",621493,1,2023-04-27,2023-05-03
"wisdom, patrick",621550,2,2023-04-27,2023-05-03
"olson, matt",621566,1,2023-04-27,2023-05-03
"mateo, jorge",622761,2,2023-04-27,2023-05-03
"ramírez, harold",623912,1,2023-04-27,2023-05-03
"santander, anthony",623993,1,2023-04-27,2023-05-03
"alonso, pete",624413,1,2023-04-27,2023-05-03
"arroyo, christian",624414,1,2023-04-27,2023-05-03
"frazier, adam",624428,1,2023-04-27,2023-05-03
"trevino, jose",624431,2,2023-04-27,2023-05-03
"gordon, nick",624503,2,2023-04-27,2023-05-03
"bauers, jake",641343,1,2023-04-27,2023-05-03
"bellinger, cody",641355,2,2023-04-27,2023-05-03
"calhoun, willie",641432,2,2023-04-27,2023-05-03
"fraley, jake",641584,1,2023-04-27,2023-05-03
"heim, jonah",641680,2,2023-04-27,2023-05-03
"smith, dominic",642086,1,2023-04-27,2023-05-03
"mejía, francisco",642336,1,2023-04-27,2023-05-03
"adames, willy",642715,1,2023-04-27,2023-05-03
"mcneil, jeff",643446,1,2023-04-27,2023-05-03
"albies, ozzie",645277,2,2023-04-27,2023-05-03
"devers, rafael",646240,1,2023-04-27,2023-05-03
"jiménez, eloy",650391,1,2023-04-27,2023-05-03
"torres, gleyber",650402,1,2023-04-27,2023-05-03
"díaz, yandy",650490,1,2023-04-27,2023-05-03
"joe, connor",656582,2,2023-04-27,2023-05-03
"schwarber, kyle",656941,2,2023-04-27,2023-05-03
"thomas, lane",657041,1,2023-04-27,2023-05-03
"verdugo, alex",657077,2,2023-04-27,2023-05-03
"wong, connor",657136,3,2023-04-27,2023-05-03
"dejong, paul",657557,1,2023-04-27,2023-05-03
"ohtani, shohei",660271,1,2023-04-27,2023-05-03
"acuña, ronald",660670,2,2023-04-27,2023-05-03
"sánchez, jesús",660821,1,2023-04-27,2023-05-03
"varsho, daulton",662139,2,2023-04-27,2023-05-03
"nevin, tyler",663527,1,2023-04-27,2023-05-03
"riley, austin",663586,1,2023-04-27,2023-05-03
"mountcastle, ryan",663624,2,2023-04-27,2023-05-03
"mckenna, ryan",663630,1,2023-04-27,2023-05-03
"raleigh, cal",663728,3,2023-04-27,2023-05-03
"vierling, matt",663837,1,2023-04-27,2023-05-03
"lowe, nathaniel",663993,1,2023-04-27,2023-05-03
"happ, ian",664023,1,2023-04-27,2023-05-03
"lowe, brandon",664040,1,2023-04-27,2023-05-03
"wade, lamonte",664774,3,2023-04-27,2023-05-03
"sullivan, brett",664954,1,2023-04-27,2023-05-03
"clemens, kody",665019,2,2023-04-27,2023-05-03
"peña, jeremy",665161,2,2023-04-27,2023-05-03
"tatís, fernando",665487,1,2023-04-27,2023-05-03
"guerrero, vladimir",665489,1,2023-04-27,2023-05-03
"soto, juan",665742,1,2023-04-27,2023-05-03
"taveras, leody",665750,1,2023-04-27,2023-05-03
"valdez, enmanuel",665839,1,2023-04-27,2023-05-03
"giménez, andrés",665926,1,2023-04-27,2023-05-03
"lowe, josh",666139,2,2023-04-27,2023-05-03
"sabol, blake",666165,1,2023-04-27,2023-05-03
"bichette, bo",666182,2,2023-04-27,2023-05-03
"carlson, dylan",666185,1,2023-04-27,2023-05-03
"trammell, taylor",666211,1,2023-04-27,2023-05-03
"castro, rodolfo",666801,1,2023-04-27,2023-05-03
"garcía, adolis",666969,1,2023-04-27,2023-05-03
"gurriel, lourdes",666971,1,2023-04-27,2023-05-03
"rooker, brent",667670,3,2023-04-27,2023-05-03
"arozarena, randy",668227,2,2023-04-27,2023-05-03
"rogers, jake",668670,1,2023-04-27,2023-05-03
"steer, spencer",668715,1,2023-04-27,2023-05-03
"melendez, mj",669004,1,2023-04-27,2023-05-03
"langeliers, shea",669127,1,2023-04-27,2023-05-03
"murphy, sean",669221,2,2023-04-27,2023-05-03
"senzel, nick",669222,2,2023-04-27,2023-05-03
"smith, will",669257,1,2023-04-27,2023-05-03
"suwinski, jack",669261,1,2023-04-27,2023-05-03
"miranda, josé",669304,1,2023-04-27,2023-05-03
"gorman, nolan",669357,1,2023-04-27,2023-05-03
"burger, jake",669394,2,2023-04-27,2023-05-03
"call, alex",669743,1,2023-04-27,2023-05-03
"raley, luke",670042,3,2023-04-27,2023-05-03
"short, zack",670097,1,2023-04-27,2023-05-03
"paredes, isaac",670623,1,2023-04-27,2023-05-03
"walls, taylor",670764,1,2023-04-27,2023-05-03
"harris, michael",671739,1,2023-04-27,2023-05-03
"kirk, alejandro",672386,1,2023-04-27,2023-05-03
"perdomo, geraldo",672695,1,2023-04-27,2023-05-03
"robert, luis",673357,1,2023-04-27,2023-05-03
"kim, ha-seong",673490,1,2023-04-27,2023-05-03
"jung, josh",673962,3,2023-04-27,2023-05-03
"noda, ryan",676116,1,2023-04-27,2023-05-03
"velázquez, nelson",676369,2,2023-04-27,2023-05-03
"burleson, alec",676475,1,2023-04-27,2023-05-03
"meyers, jake",676694,1,2023-04-27,2023-05-03
"franco, wander",677551,2,2023-04-27,2023-05-03
"duran, ezequiel",677649,2,2023-04-27,2023-05-03
"witt, bobby",677951,1,2023-04-27,2023-05-03
"vargas, miguel",678246,2,2023-04-27,2023-05-03
"tovar, ezequiel",678662,1,2023-04-27,2023-05-03
"duran, jarren",680776,1,2023-04-27,2023-05-03
"villar, david",681584,1,2023-04-27,2023-05-03
"abrams, cj",682928,1,2023-04-27,2023-05-03
"volpe, anthony",683011,1,2023-04-27,2023-05-03
"baty, brett",683146,2,2023-04-27,2023-05-03
"vaughn, andrew",683734,2,2023-04-27,2023-05-03
"pasquantino, vinnie",686469,2,2023-04-27,2023-05-03
"brennan, will",686823,1,2023-04-27,2023-05-03
"yoshida, masataka",807799,1,2023-04-27,2023-05-03
"longoria, evan",446334,1,2023-05-04,2023-05-10
"maldonado, martín",455117,1,2023-05-04,2023-05-10
"mccutchen, andrew",457705,1,2023-05-04,2023-05-10
"turner, justin",457759,1,2023-05-04,2023-05-10
"andrus, elvis",462101,1,2023-05-04,2023-05-10
"belt, brandon",474832,1,2023-05-04,2023-05-10
"gurriel, yuli",493329,1,2023-05-04,2023-05-10
"goldschmidt, paul",502671,3,2023-05-04,2023-05-10
"freeman, freddie",518692,1,2023-05-04,2023-05-10
"lemahieu, dj",518934,2,2023-05-04,2023-05-10
"rizzo, anthony",519203,1,2023-05-04,2023-05-10
"pérez, salvador",521692,2,2023-05-04,2023-05-10
"flores, wilmer",527038,1,2023-05-04,2023-05-10
"bethancourt, christian",542194,1,2023-05-04,2023-05-10
"pérez, carlos",542208,1,2023-05-04,2023-05-10
"ozuna, marcell",542303,2,2023-05-04,2023-05-10
"gomes, yan",543228,1,2023-05-04,2023-05-10
"hicks, aaron",543305,1,2023-05-04,2023-05-10
"rendon, anthony",543685,1,2023-05-04,2023-05-10
"semien, marcus",543760,1,2023-05-04,2023-05-10
"springer, george",543807,1,2023-05-04,2023-05-10
"grichuk, randal",545341,1,2023-05-04,2023-05-10
"harper, bryce",547180,1,2023-05-04,2023-05-10
"arenado, nolan",571448,1,2023-05-04,2023-05-10
"myers, wil",571976,1,2023-05-04,2023-05-10
"walker, christian",572233,2,2023-05-04,2023-05-10
"bryant, kris",592178,1,2023-05-04,2023-05-10
"castellanos, nick",592206,1,2023-05-04,2023-05-10
"drury, brandon",592273,1,2023-05-04,2023-05-10
"machado, manny",592518,1,2023-05-04,2023-05-10
"pederson, joc",592626,1,2023-05-04,2023-05-10
"renfroe, hunter",592669,3,2023-05-04,2023-05-10
"yelich, christian",592885,1,2023-05-04,2023-05-10
"merrifield, whit",593160,1,2023-05-04,2023-05-10
"alberto, hanser",593643,2,2023-05-04,2023-05-10
"kiermaier, kevin",595281,1,2023-05-04,2023-05-10
"profar, jurickson",595777,2,2023-05-04,2023-05-10
"báez, javier",595879,2,2023-05-04,2023-05-10
"lindor, francisco",596019,1,2023-05-04,2023-05-10
"vogelbach, dan",596129,1,2023-05-04,2023-05-10
"kepler, max",596146,3,2023-05-04,2023-05-10
"betts, mookie",605141,2,2023-05-04,2023-05-10
"caratini, víctor",605170,1,2023-05-04,2023-05-10
"davis, j. d.",605204,1,2023-05-04,2023-05-10
"nimmo, brandon",607043,1,2023-05-04,2023-05-10
"peterson, jace",607054,1,2023-05-04,2023-05-10
"turner, trea",607208,1,2023-05-04,2023-05-10
"pillar, kevin",607680,1,2023-05-04,2023-05-10
"ramírez, josé",608070,1,2023-05-04,2023-05-10
"murphy, tom",608596,1,2023-05-04,2023-05-10
"meneses, joey",608841,1,2023-05-04,2023-05-10
"swanson, dansby",621020,1,2023-05-04,2023-05-10
"taylor, chris",621035,2,2023-05-04,2023-05-10
"correa, carlos",621043,2,2023-05-04,2023-05-10
"taylor, tyrone",621438,1,2023-05-04,2023-05-10
"buxton, byron",621439,1,2023-05-04,2023-05-10
"wisdom, patrick",621550,1,2023-05-04,2023-05-10
"olson, matt",621566,3,2023-05-04,2023-05-10
"santander, anthony",623993,3,2023-05-04,2023-05-10
"alonso, pete",624413,2,2023-05-04,2023-05-10
"conforto, michael",624424,1,2023-05-04,2023-05-10
"soler, jorge",624585,4,2023-05-04,2023-05-10
"ibáñez, andy",628451,1,2023-05-04,2023-05-10
"bauers, jake",641343,1,2023-05-04,2023-05-10
"tellez, rowdy",642133,2,2023-05-04,2023-05-10
"siri, josé",642350,1,2023-05-04,2023-05-10
"adames, willy",642715,2,2023-05-04,2023-05-10
"estrada, thairo",642731,2,2023-05-04,2023-05-10
"devers, rafael",646240,1,2023-05-04,2023-05-10
"jiménez, eloy",650391,1,2023-05-04,2023-05-10
"torres, gleyber",650402,2,2023-05-04,2023-05-10
"díaz, yandy",650490,2,2023-05-04,2023-05-10
"rengifo, luis",650859,1,2023-05-04,2023-05-10
"adams, riley",656180,1,2023-05-04,2023-05-10
"mullins, cedric",656775,1,2023-05-04,2023-05-10
"rivera, emmanuel",656896,1,2023-05-04,2023-05-10
"schwarber, kyle",656941,1,2023-05-04,2023-05-10
"thomas, lane",657041,3,2023-05-04,2023-05-10
"dejong, paul",657557,1,2023-05-04,2023-05-10
"laureano, ramón",657656,1,2023-05-04,2023-05-10
"sheets, gavin",657757,2,2023-05-04,2023-05-10
"olivares, edward",658668,1,2023-05-04,2023-05-10
"ohtani, shohei",660271,1,2023-05-04,2023-05-10
"acuña, ronald",660670,1,2023-05-04,2023-05-10
"ruiz, keibert",660688,1,2023-05-04,2023-05-10
"sánchez, jesús",660821,1,2023-05-04,2023-05-10
"contreras, william",661388,2,2023-05-04,2023-05-10
"varsho, daulton",662139,1,2023-05-04,2023-05-10
"nootbaar, lars",663457,1,2023-05-04,2023-05-10
"tucker, kyle",663656,1,2023-05-04,2023-05-10
"india, jonathan",663697,2,2023-05-04,2023-05-10
"stephenson, tyler",663886,1,2023-05-04,2023-05-10
"happ, ian",664023,1,2023-05-04,2023-05-10
"france, ty",664034,1,2023-05-04,2023-05-10
"bader, harrison",664056,3,2023-05-04,2023-05-10
"isbel, kyle",664728,1,2023-05-04,2023-05-10
"wade, lamonte",664774,1,2023-05-04,2023-05-10
"zavala, seby",664874,1,2023-05-04,2023-05-10
"tatís, fernando",665487,2,2023-05-04,2023-05-10
"guerrero, vladimir",665489,1,2023-05-04,2023-05-10
"soto, juan",665742,1,2023-05-04,2023-05-10
"cabrera, oswaldo",665828,1,2023-05-04,2023-05-10
"fermin, freddy",666023,2,2023-05-04,2023-05-10
"lowe, josh",666139,1,2023-05-04,2023-05-10
"bichette, bo",666182,1,2023-05-04,2023-05-10
"carlson, dylan",666185,1,2023-05-04,2023-05-10
"trammell, taylor",666211,1,2023-05-04,2023-05-10
"morel, christopher",666624,1,2023-05-04,2023-05-10
"castro, rodolfo",666801,1,2023-05-04,2023-05-10
"garcía, adolis",666969,1,2023-05-04,2023-05-10
"gurriel, lourdes",666971,3,2023-05-04,2023-05-10
"rooker, brent",667670,1,2023-05-04,2023-05-10
"arozarena, randy",668227,2,2023-05-04,2023-05-10
"pratto, nick",668472,2,2023-05-04,2023-05-10
"rogers, jake",668670,1,2023-05-04,2023-05-10
"bleday, jj",668709,3,2023-05-04,2023-05-10
"steer, spencer",668715,1,2023-05-04,2023-05-10
"knizner, andrew",668800,1,2023-05-04,2023-05-10
"rutschman, adley",668939,1,2023-05-04,2023-05-10
"melendez, mj",669004,1,2023-05-04,2023-05-10
"murphy, sean",669221,1,2023-05-04,2023-05-10
"edman, tommy",669242,1,2023-05-04,2023-05-10
"smith, will",669257,2,2023-05-04,2023-05-10
"suwinski, jack",669261,1,2023-05-04,2023-05-10
"gorman, nolan",669357,1,2023-05-04,2023-05-10
"schmitt, casey",669477,1,2023-05-04,2023-05-10
"smith, josh",669701,1,2023-05-04,2023-05-10
"call, alex",669743,1,2023-05-04,2023-05-10
"raley, luke",670042,1,2023-05-04,2023-05-10
"álvarez, yordan",670541,2,2023-05-04,2023-05-10
"walls, taylor",670764,2,2023-05-04,2023-05-10
"friedl, tj",670770,1,2023-05-04,2023-05-10
"casas, triston",671213,2,2023-05-04,2023-05-10
"garcía, luis",671277,1,2023-05-04,2023-05-10
"diaz, jordan",672478,3,2023-05-04,2023-05-10
"marcano, tucupita",672779,1,2023-05-04,2023-05-10
"robert, luis",673357,2,2023-05-04,2023-05-10
"franco, wander",677551,1,2023-05-04,2023-05-10
"rodríguez, julio",677594,1,2023-05-04,2023-05-10
"duran, ezequiel",677649,1,2023-05-04,2023-05-10
"witt, bobby",677951,1,2023-05-04,2023-05-10
"vargas, miguel",678246,2,2023-05-04,2023-05-10
"tovar, ezequiel",678662,1,2023-05-04,2023-05-10
"torkelson, spencer",679529,1,2023-05-04,2023-05-10
"kwan, steven",680757,1,2023-05-04,2023-05-10
"donovan, brendan",680977,1,2023-05-04,2023-05-10
"outman, james",681546,1,2023-05-04,2023-05-10
"hensley, david",682073,1,2023-05-04,2023-05-10
"álvarez, francisco",682626,2,2023-05-04,2023-05-10
"greene, riley",682985,1,2023-05-04,2023-05-10
"carroll, corbin",682998,1,2023-05-04,2023-05-10
"henderson, gunnar",683002,1,2023-05-04,2023-05-10
"volpe, anthony",683011,1,2023-05-04,2023-05-10
"vaughn, andrew",683734,1,2023-05-04,2023-05-10
"pasquantino, vinnie",686469,1,2023-05-04,2023-05-10
"doyle, brenton",686668,1,2023-05-04,2023-05-10
"massey, michael",686681,1,2023-05-04,2023-05-10
"wiemer, joey",686894,1,2023-05-04,2023-05-10
"neto, zach",687263,1,2023-05-04,2023-05-10
"wisely, brett",689172,1,2023-05-04,2023-05-10
"yoshida, masataka",807799,1,2023-05-04,2023-05-10
"longoria, evan",446334,1,2023-05-11,2023-05-17
"turner, justin",457759,2,2023-05-11,2023-05-17
"escobar, eduardo",500871,1,2023-05-11,2023-05-17
"martinez, j. d.",502110,1,2023-05-11,2023-05-17
"freeman, freddie",518692,1,2023-05-11,2023-05-17
"moustakas, mike",519058,1,2023-05-11,2023-05-17
"rizzo, anthony",519203,3,2023-05-11,2023-05-17
"pérez, salvador",521692,2,2023-05-11,2023-05-17
"pérez, carlos",542208,1,2023-05-11,2023-05-17
"ozuna, marcell",542303,2,2023-05-11,2023-05-17
"grossman, robbie",543257,2,2023-05-11,2023-05-17
"higashioka, kyle",543309,1,2023-05-11,2023-05-17
"semien, marcus",543760,1,2023-05-11,2023-05-17
"springer, george",543807,1,2023-05-11,2023-05-17
"trout, mike",545361,1,2023-05-11,2023-05-17
"harper, bryce",547180,1,2023-05-11,2023-05-17
"suárez, eugenio",553993,1,2023-05-11,2023-05-17
"arenado, nolan",571448,5,2023-05-11,2023-05-17
"farmer, kyle",571657,2,2023-05-11,2023-05-17
"maile, luke",571912,1,2023-05-11,2023-05-17
"muncy, max",571970,2,2023-05-11,2023-05-17
"taylor, michael",572191,1,2023-05-11,2023-05-17
"walker, christian",572233,2,2023-05-11,2023-05-17
"dickerson, corey",572816,1,2023-05-11,2023-05-17
"contreras, willson",575929,1,2023-05-11,2023-05-17
"judge, aaron",592450,5,2023-05-11,2023-05-17
"pederson, joc",592626,1,2023-05-11,2023-05-17
"rosario, eddie",592696,1,2023-05-11,2023-05-17
"yelich, christian",592885,3,2023-05-11,2023-05-17
