Name,playerid,HR,week_start,week_end
"díaz, yandy",650490,1,2024-09-05,2024-09-11
"chapman, matt",656305,2,2024-09-05,2024-09-11
"hilliard, sam",656541,2,2024-09-05,2024-09-11
"mullins, cedric",656775,3,2024-09-05,2024-09-11
"rivera, emmanuel",656896,1,2024-09-05,2024-09-11
"schwarber, kyle",656941,3,2024-09-05,2024-09-11
"smith, pavin",656976,3,2024-09-05,2024-09-11
"thomas, lane",657041,2,2024-09-05,2024-09-11
"verdugo, alex",657077,1,2024-09-05,2024-09-11
"wong, connor",657136,1,2024-09-05,2024-09-11
"ohtani, shohei",660271,3,2024-09-05,2024-09-11
"contreras, william",661388,1,2024-09-05,2024-09-11
"bart, joey",663698,1,2024-09-05,2024-09-11
"raleigh, cal",663728,2,2024-09-05,2024-09-11
"lowe, nathaniel",663993,1,2024-09-05,2024-09-11
"france, ty",664034,1,2024-09-05,2024-09-11
"lowe, brandon",664040,1,2024-09-05,2024-09-11
"bader, harrison",664056,1,2024-09-05,2024-09-11
"moore, dylan",664238,1,2024-09-05,2024-09-11
"brown, seth",664913,1,2024-09-05,2024-09-11
"peña, jeremy",665161,1,2024-09-05,2024-09-11
"tatís, fernando",665487,2,2024-09-05,2024-09-11
"soto, juan",665742,1,2024-09-05,2024-09-11
"cruz, oneil",665833,1,2024-09-05,2024-09-11
"giménez, andrés",665926,1,2024-09-05,2024-09-11
"chaparro, andrés",665953,2,2024-09-05,2024-09-11
"aranda, jonathan",666018,1,2024-09-05,2024-09-11
"naylor, bo",666310,1,2024-09-05,2024-09-11
"julien, edouard",666397,1,2024-09-05,2024-09-11
"encarnacion, jerar",666464,2,2024-09-05,2024-09-11
"garcía, adolis",666969,1,2024-09-05,2024-09-11
"rooker, brent",667670,2,2024-09-05,2024-09-11
"arozarena, randy",668227,1,2024-09-05,2024-09-11
"mccann, kyle",668832,1,2024-09-05,2024-09-11
"vientos, mark",668901,2,2024-09-05,2024-09-11
"mitchell, garrett",669003,1,2024-09-05,2024-09-11
"murphy, sean",669221,1,2024-09-05,2024-09-11
"wells, austin",669224,1,2024-09-05,2024-09-11
"edman, tommy",669242,4,2024-09-05,2024-09-11
"smith, will",669257,1,2024-09-05,2024-09-11
"triolo, jared",669707,1,2024-09-05,2024-09-11
"toglia, michael",669911,2,2024-09-05,2024-09-11
"raley, luke",670042,2,2024-09-05,2024-09-11
"wallner, matt",670242,3,2024-09-05,2024-09-11
"álvarez, yordan",670541,2,2024-09-05,2024-09-11
"walls, taylor",670764,1,2024-09-05,2024-09-11
"friedl, tj",670770,1,2024-09-05,2024-09-11
"harris, michael",671739,2,2024-09-05,2024-09-11
"kelenic, jarred",672284,1,2024-09-05,2024-09-11
"lopez, otto",672640,1,2024-09-05,2024-09-11
"suzuki, seiya",673548,1,2024-09-05,2024-09-11
"deluca, jonny",676356,1,2024-09-05,2024-09-11
"rocchio, brayan",677587,1,2024-09-05,2024-09-11
"rodríguez, julio",677594,1,2024-09-05,2024-09-11
"duran, ezequiel",677649,1,2024-09-05,2024-09-11
"abreu, wilyer",677800,1,2024-09-05,2024-09-11
"adams, jordyn",677941,1,2024-09-05,2024-09-11
"meadows, parker",678009,2,2024-09-05,2024-09-11
"tovar, ezequiel",678662,1,2024-09-05,2024-09-11
"rafaela, ceddanne",678882,1,2024-09-05,2024-09-11
"del castillo, adrian",680728,1,2024-09-05,2024-09-11
"gelof, zack",680869,1,2024-09-05,2024-09-11
"stott, bryson",681082,1,2024-09-05,2024-09-11
"bride, jonah",681146,1,2024-09-05,2024-09-11
"o'hoppe, logan",681351,1,2024-09-05,2024-09-11
"norby, connor",681393,3,2024-09-05,2024-09-11
"pages, andy",681624,1,2024-09-05,2024-09-11
"fry, david",681807,1,2024-09-05,2024-09-11
"álvarez, francisco",682626,1,2024-09-05,2024-09-11
"matos, luis",682641,1,2024-09-05,2024-09-11
"de la cruz, elly",682829,1,2024-09-05,2024-09-11
"ramos, bryan",682868,1,2024-09-05,2024-09-11
"abrams, cj",682928,2,2024-09-05,2024-09-11
"greene, riley",682985,1,2024-09-05,2024-09-11
"henderson, gunnar",683002,1,2024-09-05,2024-09-11
"vaughn, andrew",683734,1,2024-09-05,2024-09-11
"busch, michael",683737,1,2024-09-05,2024-09-11
"crews, dylan",686611,1,2024-09-05,2024-09-11
"massey, michael",686681,2,2024-09-05,2024-09-11
"pagés, pedro",686780,1,2024-09-05,2024-09-11
"neto, zach",687263,1,2024-09-05,2024-09-11
"horwitz, spencer",687462,3,2024-09-05,2024-09-11
"mccray, grant",687529,2,2024-09-05,2024-09-11
"walker, jordan",691023,1,2024-09-05,2024-09-11
"kavadas, niko",694359,1,2024-09-05,2024-09-11
"schanuel, nolan",694384,1,2024-09-05,2024-09-11
"goodman, hunter",696100,1,2024-09-05,2024-09-11
"sweeney, trey",700242,2,2024-09-05,2024-09-11
"merrill, jackson",701538,1,2024-09-05,2024-09-11
"solano, donovan",456781,1,2024-09-12,2024-09-18
"turner, justin",457759,2,2024-09-12,2024-09-18
"santana, carlos",467793,1,2024-09-12,2024-09-18
"rojas, miguel",500743,2,2024-09-12,2024-09-18
"freeman, freddie",518692,1,2024-09-12,2024-09-18
"heyward, jason",518792,2,2024-09-12,2024-09-18
"pérez, salvador",521692,1,2024-09-12,2024-09-18
"ozuna, marcell",542303,1,2024-09-12,2024-09-18
"semien, marcus",543760,2,2024-09-12,2024-09-18
"grichuk, randal",545341,2,2024-09-12,2024-09-18
"harper, bryce",547180,3,2024-09-12,2024-09-18
"urshela, gio",570482,1,2024-09-12,2024-09-18
"hernández, enrique",571771,1,2024-09-12,2024-09-18
"muncy, max",571970,1,2024-09-12,2024-09-18
"walker, christian",572233,1,2024-09-12,2024-09-18
"yastrzemski, mike",573262,2,2024-09-12,2024-09-18
"castellanos, nick",592206,1,2024-09-12,2024-09-18
"judge, aaron",592450,2,2024-09-12,2024-09-18
"machado, manny",592518,3,2024-09-12,2024-09-18
"bogaerts, xander",593428,1,2024-09-12,2024-09-18
"polanco, jorge",593871,1,2024-09-12,2024-09-18
"profar, jurickson",595777,1,2024-09-12,2024-09-18
"story, trevor",596115,2,2024-09-12,2024-09-18
"hernández, teoscar",606192,1,2024-09-12,2024-09-18
"marte, ketel",606466,1,2024-09-12,2024-09-18
"haase, eric",606992,1,2024-09-12,2024-09-18
"nimmo, brandon",607043,2,2024-09-12,2024-09-18
"stallings, jacob",607732,1,2024-09-12,2024-09-18
"ramírez, josé",608070,1,2024-09-12,2024-09-18
"bregman, alex",608324,1,2024-09-12,2024-09-18
"gallo, joey",608336,1,2024-09-12,2024-09-18
"swanson, dansby",621020,1,2024-09-12,2024-09-18
"taylor, tyrone",621438,1,2024-09-12,2024-09-18
"buxton, byron",621439,1,2024-09-12,2024-09-18
"ward, taylor",621493,1,2024-09-12,2024-09-18
"olson, matt",621566,1,2024-09-12,2024-09-18
"walton, donovan",622268,1,2024-09-12,2024-09-18
"alonso, pete",624413,2,2024-09-12,2024-09-18
"conforto, michael",624424,1,2024-09-12,2024-09-18
"frazier, adam",624428,1,2024-09-12,2024-09-18
"soler, jorge",624585,2,2024-09-12,2024-09-18
"bellinger, cody",641355,1,2024-09-12,2024-09-18
"fraley, jake",641584,1,2024-09-12,2024-09-18
"garver, mitch",641598,1,2024-09-12,2024-09-18
"leblanc, charles",641779,1,2024-09-12,2024-09-18
"o'neill, tyler",641933,1,2024-09-12,2024-09-18
"siri, josé",642350,1,2024-09-12,2024-09-18
"adames, willy",642715,2,2024-09-12,2024-09-18
"benintendi, andrew",643217,3,2024-09-12,2024-09-18
"jansen, danny",643376,1,2024-09-12,2024-09-18
"naylor, josh",647304,2,2024-09-12,2024-09-18
"torres, gleyber",650402,2,2024-09-12,2024-09-18
"castro, willi",650489,1,2024-09-12,2024-09-18
"de la cruz, bryan",650559,1,2024-09-12,2024-09-18
"hilliard, sam",656541,1,2024-09-12,2024-09-18
"hoskins, rhys",656555,2,2024-09-12,2024-09-18
"thomas, lane",657041,2,2024-09-12,2024-09-18
"sheets, gavin",657757,2,2024-09-12,2024-09-18
"ohtani, shohei",660271,1,2024-09-12,2024-09-18
"yepez, juan",660766,1,2024-09-12,2024-09-18
"contreras, william",661388,1,2024-09-12,2024-09-18
"nootbaar, lars",663457,1,2024-09-12,2024-09-18
"nevin, tyler",663527,1,2024-09-12,2024-09-18
"tucker, kyle",663656,1,2024-09-12,2024-09-18
"gonzalez, romy",663853,1,2024-09-12,2024-09-18
"lowe, nathaniel",663993,1,2024-09-12,2024-09-18
"happ, ian",664023,2,2024-09-12,2024-09-18
"lowe, brandon",664040,2,2024-09-12,2024-09-18
"bader, harrison",664056,1,2024-09-12,2024-09-18
"isbel, kyle",664728,1,2024-09-12,2024-09-18
"bohm, alec",664761,1,2024-09-12,2024-09-18
"tatís, fernando",665487,3,2024-09-12,2024-09-18
"soto, juan",665742,1,2024-09-12,2024-09-18
"taveras, leody",665750,2,2024-09-12,2024-09-18
"aranda, jonathan",666018,1,2024-09-12,2024-09-18
"lowe, josh",666139,1,2024-09-12,2024-09-18
"moniak, mickey",666160,1,2024-09-12,2024-09-18
"garcía, adolis",666969,1,2024-09-12,2024-09-18
"rooker, brent",667670,3,2024-09-12,2024-09-18
"arozarena, randy",668227,1,2024-09-12,2024-09-18
"steer, spencer",668715,1,2024-09-12,2024-09-18
"rutschman, adley",668939,1,2024-09-12,2024-09-18
"mitchell, garrett",669003,1,2024-09-12,2024-09-18
"marsh, brandon",669016,2,2024-09-12,2024-09-18
"langeliers, shea",669127,3,2024-09-12,2024-09-18
"edman, tommy",669242,2,2024-09-12,2024-09-18
"smith, will",669257,1,2024-09-12,2024-09-18
"burger, jake",669394,1,2024-09-12,2024-09-18
"toglia, michael",669911,1,2024-09-12,2024-09-18
"raley, luke",670042,2,2024-09-12,2024-09-18
"álvarez, yordan",670541,2,2024-09-12,2024-09-18
"friedl, tj",670770,2,2024-09-12,2024-09-18
"casas, triston",671213,1,2024-09-12,2024-09-18
"ramos, heliot",671218,1,2024-09-12,2024-09-18
"garcía, luis",671277,1,2024-09-12,2024-09-18
"butler, lawrence",671732,1,2024-09-12,2024-09-18
"harris, michael",671739,2,2024-09-12,2024-09-18
"lopez, otto",672640,2,2024-09-12,2024-09-18
"sosa, lenyn",672820,1,2024-09-12,2024-09-18
"jung, josh",673962,1,2024-09-12,2024-09-18
"wagaman, eric",676572,2,2024-09-12,2024-09-18
"schneider, davis",676914,3,2024-09-12,2024-09-18
"tena, josé",677588,1,2024-09-12,2024-09-18
"rodríguez, julio",677594,2,2024-09-12,2024-09-18
"witt, bobby",677951,2,2024-09-12,2024-09-18
"meadows, parker",678009,1,2024-09-12,2024-09-18
"tovar, ezequiel",678662,3,2024-09-12,2024-09-18
"donovan, brendan",680977,2,2024-09-12,2024-09-18
"bride, jonah",681146,1,2024-09-12,2024-09-18
"carpenter, kerry",681481,1,2024-09-12,2024-09-18
"álvarez, francisco",682626,2,2024-09-12,2024-09-18
"acuña, luisangel",682668,2,2024-09-12,2024-09-18
"de la cruz, elly",682829,1,2024-09-12,2024-09-18
"ramos, bryan",682868,1,2024-09-12,2024-09-18
"greene, riley",682985,3,2024-09-12,2024-09-18
"carroll, corbin",682998,2,2024-09-12,2024-09-18
"henderson, gunnar",683002,1,2024-09-12,2024-09-18
"vaughn, andrew",683734,2,2024-09-12,2024-09-18
"busch, michael",683737,3,2024-09-12,2024-09-18
"driscoll, logan",686482,1,2024-09-12,2024-09-18
"beck, jordan",687597,1,2024-09-12,2024-09-18
"keith, colt",690993,1,2024-09-12,2024-09-18
"soderstrom, tyler",691016,1,2024-09-12,2024-09-18
"walker, jordan",691023,2,2024-09-12,2024-09-18
"winn, masyn",691026,2,2024-09-12,2024-09-18
"domínguez, jasson",691176,1,2024-09-12,2024-09-18
"caminero, junior",691406,1,2024-09-12,2024-09-18
"crow-armstrong, pete",691718,2,2024-09-12,2024-09-18
"chourio, jackson",694192,2,2024-09-12,2024-09-18
"langford, wyatt",694671,2,2024-09-12,2024-09-18
"cook, billy",695257,1,2024-09-12,2024-09-18
"saggese, thomas",695336,1,2024-09-12,2024-09-18
"wood, james",695578,2,2024-09-12,2024-09-18
"goodman, hunter",696100,4,2024-09-12,2024-09-18
"manzardo, kyle",700932,1,2024-09-12,2024-09-18
"merrill, jackson",701538,1,2024-09-12,2024-09-18
"yoshida, masataka",807799,1,2024-09-12,2024-09-18
"peralta, david",444482,1,2024-09-19,2024-09-25
"blackmon, charlie",453568,2,2024-09-19,2024-09-25
"altuve, josé",514888,1,2024-09-19,2024-09-25
"grandal, yasmani",518735,1,2024-09-19,2024-09-25
"heyward, jason",518792,2,2024-09-19,2024-09-25
"stanton, giancarlo",519317,1,2024-09-19,2024-09-25
"ozuna, marcell",542303,1,2024-09-19,2024-09-25
"mccann, james",543510,2,2024-09-19,2024-09-25
"harper, bryce",547180,1,2024-09-19,2024-09-25
"díaz, elías",553869,1,2024-09-19,2024-09-25
"suárez, eugenio",553993,1,2024-09-19,2024-09-25
"urshela, gio",570482,2,2024-09-19,2024-09-25
"hernández, enrique",571771,1,2024-09-19,2024-09-25
"yastrzemski, mike",573262,1,2024-09-19,2024-09-25
"iglesias, jose",578428,1,2024-09-19,2024-09-25
"castellanos, nick",592206,2,2024-09-19,2024-09-25
"judge, aaron",592450,4,2024-09-19,2024-09-25
"pederson, joc",592626,1,2024-09-19,2024-09-25
"realmuto, j. t.",592663,2,2024-09-19,2024-09-25
"bogaerts, xander",593428,1,2024-09-19,2024-09-25
"polanco, jorge",593871,1,2024-09-19,2024-09-25
"profar, jurickson",595777,1,2024-09-19,2024-09-25
"urías, ramón",602104,1,2024-09-19,2024-09-25
"bell, josh",605137,1,2024-09-19,2024-09-25
"betts, mookie",605141,2,2024-09-19,2024-09-25
"caratini, víctor",605170,1,2024-09-19,2024-09-25
"lópez, jack",605346,1,2024-09-19,2024-09-25
"arcia, orlando",606115,1,2024-09-19,2024-09-25
"hernández, teoscar",606192,2,2024-09-19,2024-09-25
"marte, ketel",606466,3,2024-09-19,2024-09-25
"nimmo, brandon",607043,2,2024-09-19,2024-09-25
"turner, trea",607208,2,2024-09-19,2024-09-25
"pillar, kevin",607680,1,2024-09-19,2024-09-25
"ramírez, josé",608070,3,2024-09-19,2024-09-25
"bregman, alex",608324,3,2024-09-19,2024-09-25
"gallo, joey",608336,2,2024-09-19,2024-09-25
"swanson, dansby",621020,1,2024-09-19,2024-09-25
"buxton, byron",621439,1,2024-09-19,2024-09-25
"ward, taylor",621493,1,2024-09-19,2024-09-25
"wisdom, patrick",621550,1,2024-09-19,2024-09-25
"olson, matt",621566,3,2024-09-19,2024-09-25
"santander, anthony",623993,3,2024-09-19,2024-09-25
"alonso, pete",624413,1,2024-09-19,2024-09-25
"conforto, michael",624424,3,2024-09-19,2024-09-25
"soler, jorge",624585,2,2024-09-19,2024-09-25
"cronenworth, jake",630105,1,2024-09-19,2024-09-25
"bauers, jake",641343,1,2024-09-19,2024-09-25
"garver, mitch",641598,1,2024-09-19,2024-09-25
"heim, jonah",641680,1,2024-09-19,2024-09-25
"mcmahon, ryan",641857,1,2024-09-19,2024-09-25
"tauchman, mike",643565,1,2024-09-19,2024-09-25
"albies, ozzie",645277,1,2024-09-19,2024-09-25
"herrera, josé",645444,1,2024-09-19,2024-09-25
"torres, gleyber",650402,1,2024-09-19,2024-09-25
"chapman, matt",656305,3,2024-09-19,2024-09-25
"hilliard, sam",656541,1,2024-09-19,2024-09-25
"mullins, cedric",656775,1,2024-09-19,2024-09-25
"schwarber, kyle",656941,3,2024-09-19,2024-09-25
"smith, pavin",656976,2,2024-09-19,2024-09-25
"thomas, lane",657041,2,2024-09-19,2024-09-25
"laureano, ramón",657656,2,2024-09-19,2024-09-25
"ohtani, shohei",660271,5,2024-09-19,2024-09-25
"sánchez, jesús",660821,1,2024-09-19,2024-09-25
"contreras, william",661388,1,2024-09-19,2024-09-25
"hoerner, nico",663538,2,2024-09-19,2024-09-25
"tucker, kyle",663656,3,2024-09-19,2024-09-25
"india, jonathan",663697,1,2024-09-19,2024-09-25
"raleigh, cal",663728,1,2024-09-19,2024-09-25
"fortes, nick",663743,1,2024-09-19,2024-09-25
"gonzalez, romy",663853,1,2024-09-19,2024-09-25
"stephenson, tyler",663886,1,2024-09-19,2024-09-25
"lowe, nathaniel",663993,1,2024-09-19,2024-09-25
"france, ty",664034,1,2024-09-19,2024-09-25
"lowe, brandon",664040,2,2024-09-19,2024-09-25
"bohm, alec",664761,1,2024-09-19,2024-09-25
"wade, lamonte",664774,2,2024-09-19,2024-09-25
"clemens, kody",665019,1,2024-09-19,2024-09-25
"conine, griffin",665052,1,2024-09-19,2024-09-25
"tatís, fernando",665487,2,2024-09-19,2024-09-25
"guerrero, vladimir",665489,2,2024-09-19,2024-09-25
"soto, juan",665742,1,2024-09-19,2024-09-25
"taveras, leody",665750,1,2024-09-19,2024-09-25
"amaya, miguel",665804,1,2024-09-19,2024-09-25
"cruz, oneil",665833,2,2024-09-19,2024-09-25
"chisholm, jazz",665862,1,2024-09-19,2024-09-25
"giménez, andrés",665926,1,2024-09-19,2024-09-25
"aranda, jonathan",666018,3,2024-09-19,2024-09-25
"fitzgerald, tyler",666149,1,2024-09-19,2024-09-25
"naylor, bo",666310,1,2024-09-19,2024-09-25
"garcía, adolis",666969,1,2024-09-19,2024-09-25
"gurriel, lourdes",666971,1,2024-09-19,2024-09-25
"schunk, aaron",668845,1,2024-09-19,2024-09-25
"vientos, mark",668901,2,2024-09-19,2024-09-25
"rojas, josh",668942,1,2024-09-19,2024-09-25
"mitchell, garrett",669003,2,2024-09-19,2024-09-25
"burger, jake",669394,3,2024-09-19,2024-09-25
"schmitt, casey",669477,1,2024-09-19,2024-09-25
"smith, josh",669701,1,2024-09-19,2024-09-25
"toglia, michael",669911,1,2024-09-19,2024-09-25
"álvarez, yordan",670541,1,2024-09-19,2024-09-25
"herrera, iván",671056,1,2024-09-19,2024-09-25
"casas, triston",671213,3,2024-09-19,2024-09-25
"ramos, heliot",671218,1,2024-09-19,2024-09-25
"harris, michael",671739,3,2024-09-19,2024-09-25
"bailey, patrick",672275,1,2024-09-19,2024-09-25
"sosa, lenyn",672820,2,2024-09-19,2024-09-25
"suzuki, seiya",673548,1,2024-09-19,2024-09-25
"meyers, jake",676694,1,2024-09-19,2024-09-25
"rodríguez, julio",677594,4,2024-09-19,2024-09-25
"meadows, parker",678009,1,2024-09-19,2024-09-25
"vargas, miguel",678246,1,2024-09-19,2024-09-25
"torkelson, spencer",679529,2,2024-09-19,2024-09-25
"kwan, steven",680757,1,2024-09-19,2024-09-25
"bride, jonah",681146,2,2024-09-19,2024-09-25
"cowser, colton",681297,3,2024-09-19,2024-09-25
"o'hoppe, logan",681351,1,2024-09-19,2024-09-25
"norby, connor",681393,1,2024-09-19,2024-09-25
"carpenter, kerry",681481,2,2024-09-19,2024-09-25
"pages, andy",681624,1,2024-09-19,2024-09-25
"álvarez, francisco",682626,2,2024-09-19,2024-09-25
"acuña, luisangel",682668,1,2024-09-19,2024-09-25
"clase, jonatan",682729,1,2024-09-19,2024-09-25
"de la cruz, elly",682829,1,2024-09-19,2024-09-25
"volpe, anthony",683011,1,2024-09-19,2024-09-25
"busch, michael",683737,1,2024-09-19,2024-09-25
"doyle, brenton",686668,1,2024-09-19,2024-09-25
"lee, korey",686676,2,2024-09-19,2024-09-25
"neto, zach",687263,2,2024-09-19,2024-09-25
"ortiz, joey",687401,1,2024-09-19,2024-09-25
"wisely, brett",689172,1,2024-09-19,2024-09-25
"walker, jordan",691023,1,2024-09-19,2024-09-25
"winn, masyn",691026,1,2024-09-19,2024-09-25
"domínguez, jasson",691176,1,2024-09-19,2024-09-25
"caminero, junior",691406,1,2024-09-19,2024-09-25
"dunn, blake",694362,1,2024-09-19,2024-09-25
"yorke, nick",694377,1,2024-09-19,2024-09-25
"langford, wyatt",694671,2,2024-09-19,2024-09-25
"cook, billy",695257,1,2024-09-19,2024-09-25
"wood, james",695578,1,2024-09-19,2024-09-25
"manzardo, kyle",700932,2,2024-09-19,2024-09-25
"blackmon, charlie",453568,1,2024-09-26,2024-10-02
"solano, donovan",456781,1,2024-09-26,2024-10-02
"santana, carlos",467793,1,2024-09-26,2024-10-02
"goldschmidt, paul",502671,1,2024-09-26,2024-10-02
"d'arnaud, travis",518595,1,2024-09-26,2024-10-02
"grandal, yasmani",518735,1,2024-09-26,2024-10-02
"stanton, giancarlo",519317,1,2024-09-26,2024-10-02
"higashioka, kyle",543309,3,2024-09-26,2024-10-02
"mccann, james",543510,1,2024-09-26,2024-10-02
"semien, marcus",543760,1,2024-09-26,2024-10-02
"grichuk, randal",545341,1,2024-09-26,2024-10-02
"suárez, eugenio",553993,1,2024-09-26,2024-10-02
"urshela, gio",570482,1,2024-09-26,2024-10-02
"hernández, enrique",571771,1,2024-09-26,2024-10-02
"judge, aaron",592450,1,2024-09-26,2024-10-02
"renfroe, hunter",592669,2,2024-09-26,2024-10-02
"lindor, francisco",596019,2,2024-09-26,2024-10-02
"sánchez, gary",596142,1,2024-09-26,2024-10-02
"caratini, víctor",605170,1,2024-09-26,2024-10-02
"hernández, teoscar",606192,2,2024-09-26,2024-10-02
"marte, ketel",606466,1,2024-09-26,2024-10-02
"nimmo, brandon",607043,1,2024-09-26,2024-10-02
"turner, trea",607208,1,2024-09-26,2024-10-02
"ramírez, josé",608070,1,2024-09-26,2024-10-02
"gallo, joey",608336,1,2024-09-26,2024-10-02
"kelly, carson",608348,1,2024-09-26,2024-10-02
"taylor, chris",621035,1,2024-09-26,2024-10-02
"correa, carlos",621043,1,2024-09-26,2024-10-02
"soler, jorge",624585,1,2024-09-26,2024-10-02
"garver, mitch",641598,1,2024-09-26,2024-10-02
"benintendi, andrew",643217,1,2024-09-26,2024-10-02
"albies, ozzie",645277,1,2024-09-26,2024-10-02
"de la cruz, bryan",650559,1,2024-09-26,2024-10-02
"garrett, stone",656448,1,2024-09-26,2024-10-02
"hilliard, sam",656541,1,2024-09-26,2024-10-02
"hoskins, rhys",656555,1,2024-09-26,2024-10-02
"mullins, cedric",656775,1,2024-09-26,2024-10-02
"o'hearn, ryan",656811,2,2024-09-26,2024-10-02
"rivera, emmanuel",656896,2,2024-09-26,2024-10-02
"verdugo, alex",657077,1,2024-09-26,2024-10-02
"laureano, ramón",657656,1,2024-09-26,2024-10-02
"ohtani, shohei",660271,1,2024-09-26,2024-10-02
"nootbaar, lars",663457,2,2024-09-26,2024-10-02
"lockridge, brandon",663604,1,2024-09-26,2024-10-02
"raleigh, cal",663728,3,2024-09-26,2024-10-02
"grisham, trent",663757,1,2024-09-26,2024-10-02
"lowe, nathaniel",663993,2,2024-09-26,2024-10-02
"lukes, nathan",664770,1,2024-09-26,2024-10-02
"conine, griffin",665052,1,2024-09-26,2024-10-02
"tatís, fernando",665487,1,2024-09-26,2024-10-02
"chisholm, jazz",665862,1,2024-09-26,2024-10-02
"encarnacion, jerar",666464,1,2024-09-26,2024-10-02
"garcía, adolis",666969,1,2024-09-26,2024-10-02
"myers, dane",667472,1,2024-09-26,2024-10-02
"rooker, brent",667670,1,2024-09-26,2024-10-02
"reynolds, bryan",668804,2,2024-09-26,2024-10-02
"vientos, mark",668901,1,2024-09-26,2024-10-02
"mitchell, garrett",669003,1,2024-09-26,2024-10-02
"langeliers, shea",669127,1,2024-09-26,2024-10-02
"murphy, sean",669221,1,2024-09-26,2024-10-02
"smith, will",669257,1,2024-09-26,2024-10-02
"triolo, jared",669707,1,2024-09-26,2024-10-02
"hays, austin",669720,1,2024-09-26,2024-10-02
"raley, luke",670042,1,2024-09-26,2024-10-02
"herrera, iván",671056,1,2024-09-26,2024-10-02
"casas, triston",671213,1,2024-09-26,2024-10-02
"garcía, luis",671277,2,2024-09-26,2024-10-02
